id,corpus,sentence,token,complexity,biomedical,bible,subtitles,wiki,familarity
38B7Q9C28G5QBBMSVGDRXKVNA3W69A,bible,woe decree unrighteous decree writer write oppressive decree,oppressive decree,0.6388888888888888,1,1,1,1,188.0
38XPGNCKHT0ATVVHFTP8S406549V4U,bible,precious son zion comparable fine gold esteemed earthen pitcher work hand potter,earthen pitcher,0.6428571428571429,1,1,1,1,0.0
30ZKOOGW2W6998V0HGFAYJFQ8AY1AM,bible,underside like sharp potsherd leaving trail mud like threshing sledge,threshing sledge,0.65,1,1,1,1,0.0
38DCH97KHH28R5ILW1I2SJQH69KQJM,bible,thus say yahweh three transgression damascus yes four turn away punishment threshed gilead threshing instrument iron,threshing instrument,0.65,1,1,1,1,276.5
3TRB893CSJAOULN5SWOTVFH69RBG7A,bible,yet gleanings left like shaking olive tree two three olive top uppermost bough four five outermost branch fruitful tree say yahweh god israel,uppermost bough,0.65,1,1,1,1,0.0
3H4IKZHALBIJ7YWEV7IDHWCTAI2NN0,bible,heard thing held peace glorified god saying god also granted gentile repentance life,gentile repentance,0.65,1,1,1,1,0.0
3G57RS03HH5JSN1F5OO7VR9982C522,bible,blessed yahweh forevermore,yahweh forevermore,0.6538461538461539,1,1,1,1,0.0
3B623HUYJ4QVK41FX1AGYTW48MB8S9,bible,wicked people earn deceitful wage one sow righteousness reaps sure reward,deceitful wage,0.6666666666666666,1,1,1,1,269.5
3HXK2V1N4KFH8KQZMK7YZO0YYBPG2U,bible,behold prophesy lying dream say yahweh tell cause people err lie vain boasting yet didnt send commanded neither profit people say yahweh,vain boasting,0.6666666666666666,1,1,1,1,243.0
3KI0JD2ZU1IMXSYZGJF7JO4HFD9760,bible,hidden person heart incorruptible adornment gentle quiet spirit sight god precious,incorruptible adornment,0.6666666666666666,1,1,1,1,0.0
3NRZ1LDP7W6DR8MAEA6ZG8OXKBBPZF,bible,people slept enemy came sowed darnel weed also among wheat went away,darnel weed,0.6666666666666666,1,1,1,1,271.0
3S829FDFT21FXGJ58JRJJTRXYSAXDC,bible,anointed cherub cover set holy mountain god walked midst stone fire,anointed cherub,0.6666666666666666,1,1,1,1,0.0
3ZC62PVYDHATVMOMZJSVD0UPEAMXXE,bible,child levite bore ark god shoulder pole thereon moses commanded according word yahweh,pole thereon,0.7,1,1,1,1,255.0
337F8MIIMZDU0UU1CW1J7BAGB8W40B,bible,took censer put fire laid incense thereon stood door tent meeting moses aaron,incense thereon,0.7,1,0,1,1,252.0
3PGQRAZX02KAZASXA58AX6K611ESY7,bible,shall prepare meal offering morning morning sixth part ephah third part hin oil moisten fine flour meal offering yahweh continually perpetual ordinance,perpetual ordinance,0.7236842105263158,1,1,1,1,0.0
3N7PQ0KLI5P89OQRKPVFIVKER9AE3M,bible,neither pay attention myth endless genealogy cause dispute rather god stewardship faith,endless genealogy,0.7361111111111112,1,1,1,1,0.0
3NFWQRSHVEE19E2BAFM5J7UN7FVFGE,bible,perpetual enmity given child israel power sword time calamity time iniquity end,perpetual enmity,0.75,1,1,1,1,0.0
3D7VY91L65XBO7MHGGY4DMNZO4QMBO,biomed,found similar value plg mouse 50b650129 background j hooverplow shchurin e hart unpublished result,similar value,0.02777777777777779,0,1,1,0,553.0
3NZ1E5QA6Z1DG01BOHHIWKCD290B5N,biomed,result sequence provide facilitate future global study mechanism dynamic olfactory receptor gene expression,global study,0.07500000000000001,1,1,1,0,0.0
3XUSYT70IT170QDU572CAF4MOM10DY,biomed,although great effort put forth eliminate nondonor region direct genetic effect other factor maternal genotype maternal genotype congenic versus control dam differed environmental effect could confound result,other factor,0.07500000000000001,1,1,1,1,540.0
3S1WOPCJFGTJU2SGNAN2Y213N78JEH,biomed,complex trait polygenic growth obesity influenced small moderate direct effect quantitative trait locus qtl epistasis qtl allele environmental perturbation qtlenvironment interaction,direct effect,0.08333333333333331,1,1,1,0,301.0
3RBI0I35XE36FT7IKQ79PYCU9MQY3Y,biomed,known frequent human vwfsyndrome haemostatic disease small defect often clinically silent result physiological change normal condition,normal condition,0.09999999999999998,0,1,1,0,586.5
32CAVSKPCEPTOH9YNLW1YKRKFE31UD,biomed,possible reduction systemic energy utilization related mitochondrial dysfunction lead increased fat mass weight gain pgc1α mouse,weight gain,0.09999999999999998,1,1,1,0,560.5
3HRWUH63QU2FH9Q8R7MRNFC7JYEN5O,biomed,aim present study determine location pendrin cause deafness slc26a4 mouse,present study,0.09999999999999998,0,1,1,0,284.5
3D5G8J4N5A4UAGA7UUQG0CCYL42VT4,biomed,contrast enhancement may rest large part particular property dendrodendritic synapsis principal output neuron mitral cell local inhibitory neuron granule cell olfactory bulb,large part,0.09999999999999998,0,1,1,0,606.5
3K3IX1W4S6RCQ0E22IQ0ZFXOBRGPAS,biomed,large part due lack inhibitor capable specifically downregulating calpains without affecting protease,large part,0.1111111111111111,0,1,1,0,606.5
38RHULDV9YFHGRU1QSW887T3HWOWIY,biomed,recent study yoshioka et al 47 showed misexpression fgf9 chick nephrogenous mesenchyme led expansion gonadal marker gene expression implicating fgf9 gonadal cell proliferation across specie,recent study,0.09999999999999998,1,1,1,0,256.5
3YGYP1364194MWO6OEZUQGH3BG3RN6,biomed,30 qtl identified various experiment 12,various experiment,0.09999999999999998,0,1,1,0,0.0
3NBFJK3IOHIVFRF49I5V6131ZHXOGM,biomed,simple budlike structure initiate formation many organ including lung spinal cord mammary gland hair follicle 1,spinal cord,0.1111111111111111,0,1,1,1,238.5
3KA7IJSNW65H9AJU8WQWUQHUT91PBN,biomed,possibility raised motor neuron may retrogradely transport nt3 muscle spinal cord chen frank 1999,spinal cord,0.2222222222222222,0,1,1,1,238.5
39O6Z4JLX2X1RXJRZ4RDPFX4Y0PXVO,biomed,found spinal cord er81 ko mouse ventral projection proprioceptive axon mostly absent axon made ventral cord,spinal cord,0.3055555555555556,0,1,1,1,238.5
336OE47KI2KM2XE1PZVRNWJXPYKVWU,biomed,few study lca animal model extended examination retinal pathology ultrastructural level,few study,0.1111111111111111,1,1,1,1,296.5
3MQY1YVHS3KLH3IO6YFKYD91IZ92BD,biomed,data add new dimension complexity regulation glycolytic pathway particular cns glycolysis play major role supplying energy proteasome machinery may play critical role modulating component energy supply machinery 43,major role,0.13235294117647056,0,1,1,0,541.0
32ZCLEW0BZKNRTH6WO3DSE071EAPJ8,biomed,transcript could give rise defective calpain small subunit 1030 inappropriate cterminal acid might sufficient support low level calpain activity,low level,0.15000000000000002,1,1,1,0,542.0
3QGHA0EA0J07TJGVKI4RMKPQM64WBP,biomed,hd patient accurate genetic replica hd cag knockin mouse dominant mutation specifically affect major population neuron striatum without impairing huntingtins essential activity embryonic development 5053,essential activity,0.15000000000000002,0,1,1,0,273.0
3RWB1RTQDJNY7CLN5K6M3ORTL3G8P7,biomed,several study used pharmacological manipulation investigate contribution dopamine receptor subtypes various stage associative learning 1214,several study,0.16176470588235292,0,1,1,0,0.0
3HUR21WDDUPIVREW4FEXWE1YGHRXYX,biomed,result suggested might different mechanism motor function swimming rotating rod task,motor function,0.175,1,1,1,0,531.5
3X4Q1O9UBHMCMY43GF110OQ80EEO7J,biomed,first disease may result haploinsufficiency itpr1 concept consistent observation heterozygous deletion lead later onset disorder human whereas homozygous deletion mouse lead early onset disorder able expressed within much shorter life span mouse,life span,0.1764705882352941,1,1,1,0,523.5
39KMGHJ4RZAD16C0TVEHV8K3UXS005,biomed,therefore tgfβ bmp signaling playing distinct necessary role maintain articular cartilage,necessary role,0.1805555555555556,1,1,1,0,262.0
3W1K7D6QSBHBNEL0V5OYLOJ8388BZU,biomed,huntingtins large number diverse cytoplasmic nuclear protein binding partner strongly suggest huntingtin may participate variety cellular process range trafficking growth factor complex gene transcription reviewed 589,large number,0.19117647058823528,0,1,1,0,616.5
3MJ28H2Y1E8XZUQKSMM424CC98JO54,biomed,different line examined however likely differ genetically capan1 cell brca2 locus also large number additional locus,large number,0.2666666666666667,0,1,1,0,616.5
33NOQL7T9OZSLGNTST4OUMT7V2NZ8J,biomed,since virtually mopsinexpressing cell localized outer edge onl p28 rd7 mutant figure s8 increase mopsin transcript mutant must occurred cell location,outer edge,0.1944444444444444,1,1,1,0,284.5
3QQUBC64ZEEOJSAIXD5MFY3RCXONXY,biomed,however noteworthy low statistical threshold small number animal per group could lead false positive result,positive result,0.19642857142857145,0,1,1,0,311.5
3MVY4USGB6NO9ADS6NM7BIQIBJSIS5,biomed,date few gene reported show specie specific alternative splice variant,few gene,0.19642857142857145,1,1,1,1,296.5
3S1L4CQSFX50ZNP8OFUVNLJK9LTFAF,biomed,genome database search revealed orthologs adam11 adam22 adam23 gene exist vertebrate mammal fish amphibian invertebrate,database search,0.2,1,1,1,0,268.5
3B9XR6P1WEVLNZGWDJLCXUVIKAVJBH,biomed,pathogenesis wide range metabolic disturbance mcad deficiency poorly understood certain aspect patient management controversial,wide range,0.21666666666666667,1,1,1,0,542.0
34R0BODSP1ZBN3DVY8J8XSIY56D5EH,biomed,although property may major contributor maintenance lens clarity early change alphaabko lens indicate much broader cellular function alphacrystallin,major contributor,0.2222222222222222,1,1,1,1,279.0
3HXCEECSQMT70MEB5X2ITZH9OHPZYW,biomed,present obvious explanation result,obvious explanation,0.2222222222222222,1,1,1,0,276.5
3XEDXEGFX3OFEWJ4XOOZESZC8VY0KB,biomed,mouse shh overexpression died le 24 h birth probably owing respiratory failure,respiratory failure,0.2222222222222222,1,1,1,1,271.0
3IVKZBIBJ09ODF28054MB6P3B6DHSB,biomed,stage cholesterol level already lower immediate precursor 7dhc elevated lung study well whole body 1617,whole body,0.22368421052631576,1,0,0,0,601.0
36FFXPMST9O9FNAFTONDR1F2EHAHOE,biomed,committed small cluster epithelial cell placode instructs group underlying mesenchymal cell condense form nascent dermal papilla permanent fixture hair follicle,hair follicle,0.225,0,1,1,1,287.5
3X55NP42EOGC6FFHT3BQC7JI5HO3PA,biomed,obese patient skeletal muscle observed reduced oxidative capacity increased glycolytic capacity decreased percentage type fiber hickey et al 1995 tanner et al 2002,obese patient,0.23214285714285715,1,1,1,1,481.0
3WUVMVA7OB3644G8PRO2QDZ2LQNAZY,biomed,dual color imaging several gfp variant protein attractive prospect become standard procedure cell biology 78,color imaging,0.23214285714285715,1,1,1,1,291.0
3S829FDFT21FXGJ58JRJJTRXYTMDX6,biomed,human patient present hypoglycemia hypoketonemia nonketotic organic aciduria precipitated fasting frequently first 24 mo life 1,human patient,0.2333333333333333,0,1,1,0,567.0
3FBEFUUYRK54GUWXNMRRTF67GMQ6A3,biomed,interesting sox9 transcription factor continues expressed mutant cartilage despite loss col2a1 direct target transcription factor bell et al 1997 lefebvre et al 1997,direct target,0.234375,1,1,1,0,0.0
37S0QRNUFBGD1KM6J34BH2W3WTG88N,biomed,data evidence key role p150caf1 preimplantation development reveal protein required proper 3d organization heterochromatin within embryonic cell nucleus,key role,0.25,1,1,1,0,563.5
3S1L4CQSFX50ZNP8OFUVNLJK9LTAFA,biomed,excluded direct role vesicle formation membrane fusion annexin a7 might act property ca2binding protein 17,direct role,0.234375,1,1,1,0,262.0
356ZPKYPUHHDMIC5IO4G21FVEIJYPB,biomed,aqp2f204vf204v mouse dramatically increased urine production case producing amount urine 24 h exceeds body weight compared heterozygous wildtype littermates,body weight,0.2352941176470588,0,0,1,0,594.0
322ZSN9Z5GKVG3RSAYPTRMCL8K5T4Q,biomed,sam68 protein expression observed throughout developing mouse embryo keeping previous report identified sam68 mrna widely expressed 38,previous report,0.2361111111111111,0,1,1,0,567.5
3NFWQRSHVEE19E2BAFM5J7UN7G6GFS,biomed,although property may major contributor maintenance lens clarity early change alphaabko lens indicate much broader cellular function alphacrystallin,early change,0.2380952380952381,0,1,0,0,287.5
3WRKFXQBOB7L5WP15TEWT4EJS4OYIZ,biomed,relevant gene therapy recent problem gene therapy human highlight importance critical need animal model genetic disease preclinical study,critical need,0.25,1,1,1,0,553.0
30P8I9JKOILSPEZHTY8IXW6K51G5VN,biomed,past experiment seeking explore possible involvement dopamine d2rs associative learning utilized low moderate dos drug 256 sitespecific administration 79 order avoid confounding effect locomotor disruption associated acute d2r blockade learning performance rodent,past experiment,0.25,1,1,1,0,272.5
31J7RYECZLQQ5RM4E7407XV12NA1LJ,biomed,preliminary data wangemann et al unpublished support role pendrin hco3 secretion endolymph,preliminary data,0.25,1,1,1,1,204.5
304QEQWKZPKY4N4JVGGSL9GLS08O0J,biomed,md rat early death caused dysfunction brain stem essential autonomic control respiration hypoxia 24,early death,0.25,0,0,0,0,578.0
3M7OI89LVYOS99TV70NIZAWVGPB6C5,biomed,initial report patient escs attributed unusual erg abnormally functioning rod photoreceptor system persistent activity light adaptation 6–8,initial report,0.25,1,1,1,0,295.0
3J94SKDEKIP6VXZV2D8ORA0D5UCD5W,biomed,similar observation made type 2 diabetic patient lillioja et al 1987 hickey et al 1995,diabetic patient,0.25,1,1,1,1,269.0
3D1UCPY6GG9R0NG07M9FQLOSG7O38Q,biomed,mrlmp mouse presence lpr gene accelerates development high level broadspectrum autoab production lethal glomerulonephritis addition marked lymphoproliferative disease,high level,0.25,0,1,1,0,558.0
3DFYDSXB2W00JYP2DA272KN69V2JUY,biomed,adult heterozygous female showed mild tendency toward increased urinary output water intake decreased urine osmolality,mild tendency,0.26388888888888884,1,1,1,1,531.5
3XDSWAMB22SLJRCFM91G5FDMGQNCQ8,biomed,neurotrophin3 nt3 key requirement development proprioceptive input motor neuron chen frank 1999 chen et al 2003,key requirement,0.26388888888888884,1,1,1,0,555.5
3JVP4ZJHDPSO81TGXL3N1CKZGR90I0,biomed,identify molecule essential e cell property several group utilized transcriptome analysis identify gene specifically expressed e cell early embryo,several group,0.26388888888888884,0,1,1,0,276.5
3SZYX62S5G0QEOYLB052RIQHJJ957V,biomed,immunoblots protein extract stable cell line showed mdck cell recapitulate glycosylation defect seen mutant mouse unpublished data,unpublished data,0.26388888888888884,0,1,1,1,0.0
3L1EFR8WWT5MU4F3W9GVRQ8033B9FU,biomed,although tried monitor expression lsox5 sox6 postnatal articular cartilage test phosphorylation state sox9 using previously described reagent lefebvre et al 1998 huang et al 2000 unable obtain specific signal late postnatal stage required unpublished data,unpublished data,0.2894736842105263,0,1,1,1,0.0
3SNR5F7R92TNZR8A5S22M1M3ASJIE4,biomed,support view several study demonstrating disruption dopamine signaling via acute blockade dopamine receptor dopamine receptor antagonist 39 6ohda lesion 11011 disrupt phase 1 palatability primary reinforcing characteristic natural reinforcer eg palatability disrupt phase 2 formation incentive salience,several study,0.2647058823529411,0,1,1,0,0.0
3LN50BUKPVBTMJ56Z9FQ8TDZ53FLP6,biomed,however using homologous recombination e cell generate mutant mouse inefficient slow expensive method homologous recombination typically occurs low frequency e cell requiring sophisticated selection scheme screening hundred clone identify desired mutant ii large 15–20 kb plasmid often difficult clone required increase targeting efficiency iii breeding mouse homozygosity housing mouse colony generate delay cost,low frequency,0.2647058823529411,1,1,1,0,290.0
3CIS7GGG65JS8I3AZ9RG54AE4N6EU8,biomed,bmp family member known play extremely diverse set role wide variety developmental process 4,diverse set,0.2647058823529411,1,1,1,0,0.0
39I4RL8QGJH5BU0XA484D39XXQAH44,biomed,facilitate functional analysis acdp gene family cloned characterized acdp mouse homologue human acdp gene family,functional analysis,0.2666666666666667,0,1,1,0,254.0
3FI30CQHVKJ9Z41PT0RNOQQDY4B6BY,biomed,moreover observed transcriptional shift ets signaling paired onset appropriate regulation neuronal subtype specification establishment axonal projection target area,target area,0.2666666666666667,0,1,1,0,280.0
36MUZ9VAE626RGSODE1RV46QINBEDY,biomed,plausible model dmrt7 evolved establishment mammalian sex determination help cope ancestral difference gene dosage chromosome pairing recombination meiotic issue arising sex chromosome heteromorphy,sex determination,0.2666666666666667,1,1,1,1,572.0
3KI0JD2ZU1IMXSYZGJF7JO4HFEK67C,biomed,switch control sex determination biologically diverse,sex determination,0.296875,1,1,1,1,572.0
3V8JSVE8YYQ9PRNF9AO58PGR0BHEY6,biomed,two spontaneous mutant 1 itpr1deficient mouse 4 generated gene targeting decreased itpr1 expression associated autosomal recessive movement disorder figure 1,movement disorder,0.275,1,1,1,0,0.0
3EGKVCRQFWSBIOBVZJMF7HA6XE4BY3,biomed,dna repair enzyme repair frequent damage dna caused oxidant stress well stress including bulky adduct derived carcinogen cigarette smoke 8,frequent damage,0.2763157894736842,1,1,1,0,279.0
36U4VBVNQODHHM8FLFBG4B9XJCVUR0,biomed,based data crx hypothesized play critical role differentiation maintainance photoreceptor cell 57,critical role,0.2763157894736842,0,1,1,0,520.5
3VGZ74AYTGGU62I1JDW4B19KA3ECGD,biomed,result demonstrate important epistatic interaction gene 129 c57bl6 genome development autoimmunity illustrate important effect background gene analysis interpretation autoimmune phenotype associated targeted genetic disruption,important effect,0.2777777777777778,0,1,1,0,613.0
3OQQD2WO8I6KPTSDG8L63AI6J3TI3D,biomed,homozygous mouse conditional allele viable indistinguishable normal mouse allowing u study role apc tissue temporalspecific manner,normal mouse,0.2794117647058824,0,1,1,0,561.0
3N7PQ0KLI5P89OQRKPVFIVKERAM3EP,biomed,however susceptibility locus mapped similar chromosome location different strain suggesting least susceptibility may shared amongst lupusprone strain,different strain,0.2794117647058824,0,1,1,0,545.5
3LN3BXKGC0V3K0O604W5NVGN2JWWG6,biomed,finding raise many question possible role alphacrystallin nucleus cell cycle regulation differentiation,many question,0.2794117647058824,1,1,0,0,593.5
3D4BBDG7ZHWTCQ6DOYPKS7KB6Y9C35,biomed,mcaddeficient patient abnormal plasma urine metabolite associated medium chain–length enzyme specificity,medium chain,0.2794117647058824,1,1,1,0,256.5
3BFNCI9LYKQN09BHXHH9CLSX5NI373,biomed,many dimorphism affect somatic cell sexual dimorphism directly mediate sexual reproduction gamete,sexual reproduction,0.2794117647058824,1,1,1,0,288.0
3BDORL6HKKDLVSRFZOQGA5NRCCPRCO,biomed,adult spinal cord motor neuron express high level nt3 cell including glia also express zhou rush 1994 dreyfus et al 1999 buck et al 2000,high level,0.28125,0,1,1,0,558.0
3CMV9YRYP31X08284WA6BXRNW49LJ6,biomed,same mechanism seems apply vivo aqp2f204v mouse,same mechanism,0.2833333333333333,1,1,1,1,284.5
3W0KKJIARR9XWLO7SS1E775URTA8K6,biomed,employed same approach analyse genetic basis disease inheritance 129 × c57bl6 hybrid strain common genetic background genetargeted mouse,same approach,0.2833333333333333,1,1,1,1,538.5
3VW0145YLYCH6QKT48BLBA6CW9ZJM6,biomed,new information current work includes 1,new information,0.2833333333333333,1,1,0,0,602.0
3538U0YQ1FU0F2QNF0FL0D5E3B13F7,biomed,abnormal lysosomal storage body large vacuole found skin conjuctival biopsy using electronmicroscopy prior gene identification served only mean diagnosis 35,only mean,0.2857142857142857,1,1,1,1,569.5
